id,social-security-number,house-number,age-group,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capitalgain,capitalloss,hoursperweek,native-country-code,native-country,label
25682,363846835.0,8572.0,2,local-gov,214242.0,some-college,10.0,married-civ-spouse,craft-repair,husband,white,male,0,0,2,USA,united-states,1.0
4574,917585427.0,1370.0,1,local-gov,253456.0,some-college,10.0,married-civ-spouse,protective-serv,husband,white,male,0,0,2,USA,united-states,1.0
1371,665205752.0,1291.0,3,private,205100.0,some-college,10.0,divorced,sales,not-in-family,white,female,0,0,2,USA,united-states,1.0
14834,754835710.0,818.0,0,federal-gov,234151.0,hs-grad,9.0,never-married,adm-clerical,unmarried,black,female,0,0,2,USA,united-states,0.0
9303,970061901.0,9546.0,3,private,193553.0,hs-grad,9.0,divorced,other-service,not-in-family,black,female,0,0,0,USA,united-states,0.0
8557,162889446.0,5590.0,2,private,176716.0,bachelors,13.0,married-civ-spouse,prof-specialty,husband,white,male,0,3,2,USA,united-states,1.0
13640,848455637.0,5496.0,3,private,179646.0,hs-grad,9.0,divorced,adm-clerical,unmarried,white,female,0,0,2,USA,united-states,0.0
656,762375367.0,5623.0,3,local-gov,231196.0,hs-grad,9.0,married-civ-spouse,adm-clerical,husband,white,male,0,0,2,USA,united-states,0.0
6660,897329487.0,7462.0,3,self-emp-inc,182211.0,hs-grad,9.0,married-civ-spouse,sales,husband,white,male,0,0,3,USA,united-states,1.0
1205,592160998.0,7022.0,0,private,91931.0,11th,7.0,never-married,sales,own-child,white,female,0,0,1,USA,united-states,0.0
18650,850411912.0,9669.0,3,private,205100.0,bachelors,13.0,married-civ-spouse,sales,husband,white,male,4,0,4,USA,united-states,1.0
6677,635387264.0,2753.0,2,private,101782.0,hs-grad,9.0,divorced,sales,not-in-family,white,female,0,0,2,USA,united-states,0.0
8993,918762347.0,3235.0,0,private,211527.0,some-college,10.0,never-married,handlers-cleaners,own-child,white,male,0,0,3,USA,united-states,0.0
18107,225209005.0,2325.0,3,private,162951.0,9th,5.0,married-civ-spouse,handlers-cleaners,husband,white,male,0,0,2,USA,united-states,1.0
23069,561380863.0,5490.0,1,private,25610.0,assoc-acdm,12.0,married-civ-spouse,sales,husband,other,male,0,0,2,JPN,japan,1.0
24612,109859282.0,562.0,2,private,456236.0,masters,14.0,married-civ-spouse,exec-managerial,husband,white,male,0,0,3,USA,united-states,1.0
23095,583285544.0,5866.0,0,private,345403.0,10th,6.0,never-married,other-service,own-child,white,male,0,0,2,USA,united-states,0.0
15904,746690080.0,5291.0,4,self-emp-inc,217801.0,bachelors,13.0,married-civ-spouse,sales,husband,white,male,0,0,0,USA,united-states,0.0
9172,155591507.0,9156.0,1,private,185670.0,bachelors,13.0,married-civ-spouse,sales,husband,white,male,0,0,3,USA,united-states,1.0
19449,727118255.0,568.0,1,private,245090.0,hs-grad,9.0,married-civ-spouse,craft-repair,husband,white,male,0,0,2,MEX,mexico,0.0
21382,498684491.0,761.0,0,private,199586.0,hs-grad,9.0,married-civ-spouse,tech-support,husband,white,male,0,0,2,USA,united-states,0.0
18997,521123227.0,9661.0,2,local-gov,282461.0,assoc-voc,11.0,married-civ-spouse,protective-serv,husband,white,male,0,0,2,USA,united-states,1.0
15725,797580811.0,1719.0,3,local-gov,283037.0,bachelors,13.0,married-civ-spouse,prof-specialty,husband,white,male,0,0,2,USA,united-states,0.0
13904,974253684.0,8454.0,2,private,106679.0,hs-grad,9.0,married-civ-spouse,craft-repair,husband,white,male,0,0,3,USA,united-states,1.0
4290,773815619.0,2569.0,0,private,277695.0,preschool,1.0,never-married,farming-fishing,not-in-family,white,male,0,0,2,MEX,mexico,0.0
19962,130166056.0,7804.0,4,local-gov,120617.0,hs-grad,9.0,separated,protective-serv,unmarried,black,female,0,0,2,USA,united-states,0.0
18855,934629630.0,8403.0,3,self-emp-inc,189933.0,hs-grad,9.0,married-civ-spouse,exec-managerial,husband,white,male,0,0,2,USA,united-states,0.0
8413,675205482.0,6915.0,1,private,403433.0,bachelors,13.0,never-married,prof-specialty,not-in-family,black,male,0,0,3,USA,united-states,1.0
17914,663425774.0,6119.0,3,private,208067.0,hs-grad,9.0,divorced,craft-repair,other-relative,white,male,0,0,2,USA,united-states,0.0
6453,881507993.0,9809.0,2,private,55272.0,assoc-voc,11.0,married-civ-spouse,craft-repair,husband,white,male,0,0,2,USA,united-states,0.0
26769,353345868.0,7990.0,4,self-emp-not-inc,162130.0,5th-6th,3.0,married-civ-spouse,exec-managerial,husband,white,male,0,2,4,USA,united-states,1.0
17621,569650945.0,7906.0,4,private,40269.0,some-college,10.0,married-civ-spouse,sales,husband,white,male,0,0,2,USA,united-states,1.0
25312,704563496.0,7601.0,0,,225775.0,some-college,10.0,never-married,,own-child,white,male,0,0,2,USA,united-states,0.0
8781,384262667.0,768.0,0,private,115815.0,hs-grad,9.0,never-married,machine-op-inspct,own-child,white,male,0,0,0,USA,united-states,0.0
6195,429739098.0,7290.0,2,private,188834.0,hs-grad,9.0,married-civ-spouse,craft-repair,husband,white,male,0,0,2,USA,united-states,0.0
2927,419224976.0,7573.0,2,private,60001.0,some-college,10.0,married-civ-spouse,sales,husband,white,male,0,0,2,USA,united-states,1.0
21507,456144213.0,4110.0,2,,210875.0,11th,7.0,divorced,,not-in-family,black,female,0,0,2,USA,united-states,0.0
1870,234246834.0,620.0,3,private,102569.0,masters,14.0,married-civ-spouse,exec-managerial,husband,white,male,4,0,4,USA,united-states,1.0
6839,504814621.0,4734.0,3,local-gov,237356.0,some-college,10.0,married-civ-spouse,protective-serv,husband,white,male,2,0,2,USA,united-states,1.0
17184,889255409.0,7018.0,3,private,135339.0,bachelors,13.0,married-civ-spouse,prof-specialty,husband,asian-pac-islander,male,0,0,2,CHN,china,1.0
4591,570255079.0,8839.0,1,self-emp-not-inc,162551.0,12th,8.0,married-civ-spouse,sales,wife,asian-pac-islander,female,0,0,3,,,0.0
26886,225502508.0,,0,private,25265.0,hs-grad,9.0,never-married,craft-repair,own-child,white,male,0,0,2,USA,united-states,0.0
12401,987145030.0,2123.0,1,private,165503.0,bachelors,13.0,never-married,sales,own-child,white,female,0,0,4,USA,united-states,0.0
5625,472176736.0,9071.0,2,local-gov,145178.0,hs-grad,9.0,married-civ-spouse,other-service,wife,black,female,0,0,2,JAM,jamaica,1.0
19828,974691385.0,6686.0,4,local-gov,142166.0,hs-grad,9.0,married-civ-spouse,craft-repair,husband,white,male,0,0,4,USA,united-states,0.0
586,444820662.0,4824.0,3,private,227475.0,bachelors,13.0,divorced,sales,not-in-family,white,female,0,0,2,USA,united-states,0.0
1437,644720955.0,6512.0,0,federal-gov,163205.0,assoc-voc,11.0,never-married,adm-clerical,own-child,white,female,0,0,2,USA,united-states,0.0
18999,606039101.0,2593.0,1,private,152263.0,hs-grad,9.0,never-married,adm-clerical,own-child,white,female,0,0,2,USA,united-states,0.0
22924,836237375.0,6320.0,1,private,134737.0,assoc-voc,11.0,married-civ-spouse,machine-op-inspct,husband,white,male,0,0,2,USA,united-states,0.0
15591,271360821.0,6863.0,3,private,237295.0,some-college,10.0,divorced,other-service,not-in-family,white,female,0,0,2,USA,united-states,0.0
3043,816444714.0,7039.0,4,private,180920.0,hs-grad,9.0,married-civ-spouse,transport-moving,husband,white,male,0,0,2,USA,united-states,1.0
10098,710114376.0,4496.0,3,private,192390.0,hs-grad,9.0,married-civ-spouse,machine-op-inspct,husband,white,male,0,0,2,USA,united-states,1.0
13719,138218531.0,2369.0,1,private,140612.0,hs-grad,9.0,married-civ-spouse,craft-repair,husband,white,male,0,3,2,USA,united-states,0.0
19981,592375150.0,2812.0,0,private,195985.0,hs-grad,9.0,never-married,other-service,not-in-family,white,female,0,0,3,USA,united-states,0.0
17287,936369105.0,6169.0,1,self-emp-not-inc,136204.0,bachelors,13.0,married-civ-spouse,prof-specialty,husband,white,male,0,3,1,USA,united-states,1.0
9152,274794617.0,4340.0,2,private,254440.0,assoc-voc,11.0,never-married,prof-specialty,not-in-family,white,female,0,0,3,USA,united-states,0.0
18946,779877348.0,2715.0,3,local-gov,78859.0,masters,14.0,widowed,prof-specialty,unmarried,white,female,0,1,0,USA,united-states,0.0
25257,918993870.0,3768.0,2,local-gov,347491.0,assoc-acdm,12.0,married-civ-spouse,craft-repair,husband,white,male,0,0,2,USA,united-states,1.0
16341,722764220.0,167.0,2,private,167482.0,hs-grad,9.0,never-married,adm-clerical,own-child,white,male,0,0,4,USA,united-states,0.0
13848,186750821.0,306.0,1,self-emp-not-inc,175509.0,hs-grad,9.0,divorced,tech-support,not-in-family,white,male,0,0,3,USA,united-states,0.0
16197,667514447.0,4225.0,0,private,207621.0,hs-grad,9.0,never-married,adm-clerical,own-child,white,female,0,0,2,USA,united-states,0.0
14556,759307701.0,8239.0,1,private,141545.0,hs-grad,9.0,married-civ-spouse,transport-moving,husband,white,male,0,3,2,USA,united-states,0.0
6293,485869361.0,5338.0,3,private,84278.0,bachelors,13.0,married-civ-spouse,prof-specialty,husband,white,male,0,0,3,USA,united-states,1.0
23407,485334816.0,7403.0,0,private,116800.0,assoc-acdm,12.0,never-married,protective-serv,own-child,white,male,0,0,3,USA,united-states,0.0
14644,356002902.0,2480.0,0,private,266255.0,hs-grad,9.0,never-married,sales,own-child,white,female,0,0,2,USA,united-states,0.0
12709,412892045.0,6873.0,0,private,149396.0,some-college,10.0,never-married,other-service,other-relative,black,female,0,0,1,HTI,haiti,0.0
18382,899209984.0,6925.0,2,private,240124.0,hs-grad,9.0,married-civ-spouse,exec-managerial,husband,white,male,0,0,2,USA,united-states,1.0
11562,138397894.0,1599.0,3,self-emp-not-inc,456956.0,hs-grad,9.0,married-civ-spouse,prof-specialty,husband,white,male,0,0,3,USA,united-states,0.0
18387,465841000.0,2880.0,0,federal-gov,54377.0,hs-grad,9.0,never-married,handlers-cleaners,own-child,white,male,0,0,3,USA,united-states,0.0
1187,144321680.0,4569.0,3,private,46788.0,bachelors,13.0,divorced,craft-repair,unmarried,white,male,0,0,1,USA,united-states,0.0
23085,360086258.0,3821.0,1,private,260560.0,hs-grad,9.0,married-civ-spouse,craft-repair,husband,white,male,0,0,3,USA,united-states,1.0
13396,877468393.0,7504.0,2,local-gov,145246.0,masters,14.0,married-civ-spouse,prof-specialty,husband,white,male,0,0,2,USA,united-states,1.0
6964,224121495.0,4070.0,1,private,261511.0,hs-grad,9.0,married-civ-spouse,craft-repair,husband,white,male,0,0,2,USA,united-states,0.0
19236,701302037.0,2745.0,2,private,103710.0,hs-grad,9.0,never-married,sales,unmarried,white,female,0,0,3,USA,united-states,0.0
26340,264019605.0,5349.0,0,,179484.0,12th,8.0,never-married,,own-child,other,male,0,0,2,USA,united-states,0.0
18967,441005177.0,3834.0,4,private,71385.0,hs-grad,9.0,divorced,handlers-cleaners,not-in-family,white,female,0,0,0,USA,united-states,0.0
26950,470053289.0,2614.0,0,private,85088.0,some-college,10.0,never-married,other-service,own-child,white,female,0,0,2,USA,united-states,0.0
18898,180493916.0,6932.0,2,private,370549.0,some-college,10.0,married-civ-spouse,sales,wife,white,female,0,0,1,USA,united-states,1.0
14614,775132897.0,3022.0,0,private,159297.0,some-college,10.0,never-married,adm-clerical,own-child,asian-pac-islander,female,0,0,0,USA,united-states,0.0
7268,867950586.0,9359.0,2,self-emp-not-inc,32546.0,prof-school,15.0,divorced,prof-specialty,unmarried,white,male,2,0,2,USA,united-states,1.0
16135,786507757.0,4234.0,3,self-emp-not-inc,181139.0,some-college,10.0,married-civ-spouse,sales,husband,white,male,0,0,2,USA,united-states,1.0
25705,915810785.0,7735.0,3,private,208748.0,5th-6th,3.0,divorced,machine-op-inspct,unmarried,other,female,0,0,2,DOM,dominican-republic,0.0
13000,540980683.0,9625.0,1,private,214702.0,prof-school,15.0,married-civ-spouse,prof-specialty,husband,white,male,0,0,2,USA,united-states,1.0
19752,573675093.0,5895.0,3,private,146015.0,hs-grad,9.0,married-civ-spouse,craft-repair,husband,white,male,0,0,2,USA,united-states,0.0
17594,418425035.0,288.0,2,private,102180.0,masters,14.0,married-civ-spouse,prof-specialty,husband,white,male,0,0,2,USA,united-states,1.0
16916,994922103.0,2492.0,2,private,213844.0,hs-grad,9.0,married-af-spouse,craft-repair,wife,black,female,0,0,2,USA,united-states,1.0
22277,935926706.0,9524.0,2,private,326352.0,masters,14.0,never-married,prof-specialty,not-in-family,white,male,0,0,2,USA,united-states,0.0
27831,932686097.0,7823.0,0,,229826.0,some-college,10.0,never-married,,own-child,white,male,0,0,1,USA,united-states,0.0
11227,175298538.0,2845.0,1,self-emp-not-inc,159322.0,some-college,10.0,never-married,craft-repair,own-child,white,male,0,3,4,USA,united-states,0.0
13730,494696325.0,708.0,3,private,193116.0,10th,6.0,married-civ-spouse,transport-moving,husband,white,male,0,0,2,USA,united-states,0.0
26664,503032338.0,3546.0,1,private,164707.0,some-college,10.0,never-married,sales,other-relative,white,female,0,0,2,,,0.0
24144,281462602.0,1499.0,2,self-emp-not-inc,120539.0,bachelors,13.0,never-married,sales,not-in-family,white,male,0,0,3,USA,united-states,1.0
12918,823064368.0,1953.0,2,self-emp-not-inc,246862.0,hs-grad,9.0,married-civ-spouse,prof-specialty,wife,white,female,0,0,2,ITA,italy,1.0
11378,921679708.0,7310.0,2,self-emp-not-inc,200863.0,assoc-acdm,12.0,married-civ-spouse,exec-managerial,husband,white,male,0,0,3,USA,united-states,0.0
13783,290162344.0,4398.0,0,private,161638.0,hs-grad,9.0,never-married,machine-op-inspct,other-relative,white,female,0,0,2,COL,columbia,0.0
11615,630702768.0,6435.0,2,state-gov,200904.0,bachelors,13.0,married-civ-spouse,exec-managerial,wife,black,female,0,0,1,USA,united-states,1.0
1039,130728220.0,1702.0,1,self-emp-inc,189502.0,bachelors,13.0,married-civ-spouse,sales,husband,white,male,0,0,4,USA,united-states,1.0
2133,597337699.0,5229.0,2,private,180477.0,10th,6.0,never-married,other-service,not-in-family,white,male,0,0,2,USA,united-states,0.0
12794,527906681.0,9511.0,2,private,173704.0,masters,14.0,married-civ-spouse,prof-specialty,husband,white,male,0,0,2,USA,united-states,0.0
13905,699613831.0,9652.0,4,local-gov,214594.0,7th-8th,4.0,married-civ-spouse,protective-serv,husband,white,male,1,0,2,USA,united-states,0.0
23861,200998940.0,294.0,3,self-emp-inc,94606.0,doctorate,16.0,married-civ-spouse,prof-specialty,husband,black,male,0,0,3,USA,united-states,1.0
3334,714759094.0,9005.0,1,private,72967.0,prof-school,15.0,married-civ-spouse,prof-specialty,husband,white,male,0,0,1,USA,united-states,1.0
20683,664737159.0,3952.0,1,private,98725.0,10th,6.0,divorced,handlers-cleaners,unmarried,white,female,0,0,3,USA,united-states,0.0
17204,488199455.0,285.0,3,private,285224.0,hs-grad,9.0,married-civ-spouse,craft-repair,husband,white,male,0,0,1,USA,united-states,0.0
20935,500122831.0,7968.0,0,private,214542.0,some-college,10.0,never-married,handlers-cleaners,own-child,white,male,0,0,1,USA,united-states,0.0
19463,533226198.0,3463.0,0,private,219140.0,bachelors,13.0,never-married,exec-managerial,not-in-family,white,male,0,0,2,USA,united-states,0.0
23272,648273696.0,8289.0,4,,255276.0,some-college,10.0,married-civ-spouse,,husband,white,male,0,0,3,USA,united-states,1.0
826,360159878.0,7987.0,0,local-gov,90730.0,bachelors,13.0,married-civ-spouse,prof-specialty,husband,white,male,0,3,2,USA,united-states,1.0
3008,309949637.0,9513.0,0,state-gov,158206.0,assoc-acdm,12.0,never-married,prof-specialty,not-in-family,white,male,0,0,1,USA,united-states,0.0
18672,457855853.0,7474.0,1,private,308691.0,masters,14.0,married-civ-spouse,machine-op-inspct,husband,white,male,0,0,3,USA,united-states,0.0
3717,184738849.0,4116.0,4,local-gov,159908.0,bachelors,,married-civ-spouse,adm-clerical,wife,white,female,0,1,2,USA,united-states,0.0
25899,562587318.0,5248.0,1,private,220066.0,bachelors,13.0,never-married,exec-managerial,not-in-family,white,female,4,0,3,USA,united-states,1.0
1144,518255181.0,3727.0,2,local-gov,163434.0,bachelors,13.0,married-civ-spouse,protective-serv,husband,white,male,0,0,3,USA,united-states,1.0
9753,892747163.0,6850.0,3,private,166368.0,hs-grad,9.0,married-civ-spouse,machine-op-inspct,husband,white,male,0,0,2,USA,united-states,0.0
20580,855789525.0,7363.0,0,private,102942.0,bachelors,13.0,never-married,prof-specialty,own-child,white,female,0,4,2,USA,united-states,1.0
7558,671592965.0,7604.0,3,private,99476.0,hs-grad,9.0,divorced,other-service,not-in-family,white,female,0,0,2,USA,united-states,0.0
4630,187665969.0,9629.0,2,private,59380.0,bachelors,13.0,never-married,prof-specialty,not-in-family,white,female,0,0,2,USA,united-states,0.0
26244,956671123.0,9260.0,2,private,111829.0,masters,14.0,never-married,adm-clerical,own-child,white,female,0,0,2,USA,united-states,0.0
1158,983544043.0,8230.0,3,private,134680.0,hs-grad,9.0,never-married,other-service,not-in-family,white,male,0,0,2,USA,united-states,0.0
23617,262256560.0,3734.0,2,state-gov,227910.0,assoc-voc,11.0,married-civ-spouse,prof-specialty,wife,white,female,0,0,2,USA,united-states,1.0
17993,494323100.0,3904.0,2,state-gov,166744.0,hs-grad,9.0,married-spouse-absent,other-service,unmarried,white,female,0,0,0,USA,united-states,0.0
23271,756429528.0,6519.0,1,self-emp-not-inc,189878.0,masters,14.0,married-civ-spouse,sales,husband,white,male,0,0,2,USA,united-states,1.0
16286,270405961.0,114.0,0,local-gov,210029.0,some-college,10.0,never-married,adm-clerical,own-child,white,female,0,0,0,USA,united-states,0.0
22640,174758844.0,4775.0,0,private,110998.0,some-college,10.0,never-married,adm-clerical,own-child,asian-pac-islander,female,0,0,2,PHL,philippines,0.0
24398,173342428.0,1828.0,4,,528618.0,10th,6.0,married-civ-spouse,,husband,white,male,0,0,2,USA,united-states,0.0
1302,736468214.0,3749.0,4,private,119558.0,hs-grad,9.0,married-civ-spouse,exec-managerial,husband,white,male,0,0,3,USA,united-states,1.0
4915,633882677.0,4852.0,1,private,140206.0,hs-grad,9.0,married-civ-spouse,machine-op-inspct,husband,white,male,0,0,2,USA,united-states,1.0
9266,847106118.0,4177.0,0,,38455.0,some-college,10.0,never-married,,not-in-family,white,male,0,0,0,USA,united-states,0.0
27829,431220566.0,1625.0,1,private,204461.0,doctorate,16.0,married-civ-spouse,prof-specialty,husband,white,male,0,0,3,USA,united-states,1.0
22781,437644141.0,4684.0,3,private,317733.0,doctorate,16.0,widowed,tech-support,unmarried,white,male,0,4,2,USA,united-states,1.0
264,368744867.0,7741.0,2,private,19899.0,hs-grad,9.0,married-civ-spouse,craft-repair,husband,white,male,4,0,2,USA,united-states,1.0
1912,330296120.0,1571.0,1,private,211331.0,hs-grad,9.0,never-married,exec-managerial,not-in-family,white,male,0,0,3,MEX,mexico,0.0
18334,555386281.0,7113.0,0,private,241025.0,bachelors,13.0,never-married,other-service,own-child,white,male,0,0,0,USA,united-states,0.0
3882,326494881.0,8537.0,3,private,35224.0,hs-grad,9.0,married-civ-spouse,craft-repair,husband,white,male,0,0,2,USA,united-states,0.0
27116,732797932.0,3998.0,1,state-gov,149624.0,bachelors,13.0,married-civ-spouse,prof-specialty,husband,white,male,0,0,2,USA,united-states,1.0
