id,social-security-number,house-number,age-group,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capitalgain,capitalloss,hoursperweek,native-country-code,native-country
11532,332129865.0,5749.0,2,local-gov,217689.0,some-college,10.0,married-civ-spouse,other-service,husband,amer-indian-eskimo,male,0,0,1,USA,united-states
1441,784844778.0,7750.0,4,self-emp-inc,218009.0,prof-school,15.0,divorced,prof-specialty,not-in-family,white,male,0,0,1,USA,united-states
6198,238081426.0,9793.0,1,private,184440.0,some-college,10.0,married-civ-spouse,machine-op-inspct,husband,white,male,1,0,2,USA,united-states
1190,166781211.0,818.0,3,without-pay,198262.0,hs-grad,9.0,married-civ-spouse,adm-clerical,wife,white,female,0,0,1,USA,united-states
17805,139296679.0,7246.0,3,self-emp-inc,28765.0,prof-school,15.0,married-civ-spouse,prof-specialty,husband,white,male,0,0,3,USA,united-states
22587,784092034.0,3311.0,1,private,94041.0,bachelors,13.0,never-married,exec-managerial,not-in-family,white,male,0,0,2,USA,united-states
1512,132751089.0,2517.0,1,private,103111.0,hs-grad,9.0,never-married,other-service,own-child,white,male,0,0,1,CAN,canada
9819,161912805.0,5360.0,4,private,223975.0,7th-8th,4.0,married-civ-spouse,prof-specialty,husband,white,male,0,0,0,USA,united-states
11687,131370779.0,966.0,2,private,196029.0,hs-grad,9.0,divorced,transport-moving,unmarried,white,male,0,0,2,USA,united-states
25914,765822833.0,3492.0,1,self-emp-not-inc,196791.0,assoc-acdm,12.0,married-civ-spouse,prof-specialty,wife,white,female,0,0,1,USA,united-states
27310,550584480.0,2680.0,2,local-gov,198028.0,some-college,10.0,married-civ-spouse,adm-clerical,wife,white,female,0,0,2,USA,united-states
8672,108923392.0,2938.0,4,private,70857.0,hs-grad,9.0,married-civ-spouse,machine-op-inspct,husband,white,male,0,0,2,USA,united-states
9585,439759042.0,2092.0,0,,405684.0,hs-grad,9.0,never-married,,other-relative,white,male,0,0,1,MEX,mexico
14782,524347049.0,2352.0,1,private,113838.0,some-college,10.0,married-civ-spouse,sales,husband,white,male,0,0,2,USA,united-states
18232,786494949.0,5701.0,0,,43535.0,,10.0,married-civ-spouse,,wife,white,female,0,0,1,USA,united-states
6663,890152176.0,1050.0,1,private,181666.0,assoc-acdm,12.0,married-civ-spouse,adm-clerical,own-child,white,female,0,0,2,,
20729,653737531.0,3038.0,4,private,306233.0,bachelors,13.0,married-civ-spouse,sales,husband,white,male,4,0,2,USA,united-states
27351,528027601.0,139.0,0,private,267796.0,some-college,10.0,never-married,adm-clerical,own-child,white,male,0,0,1,USA,united-states
13996,822915481.0,2478.0,2,private,27408.0,hs-grad,9.0,divorced,craft-repair,unmarried,white,male,0,0,3,USA,united-states
24167,370975355.0,4371.0,4,self-emp-not-inc,193038.0,some-college,10.0,married-civ-spouse,farming-fishing,husband,white,male,0,0,0,USA,united-states
26992,119921605.0,8272.0,2,private,384236.0,masters,14.0,married-civ-spouse,prof-specialty,husband,white,male,3,0,2,USA,united-states
5746,230713197.0,5879.0,0,private,82041.0,11th,7.0,never-married,handlers-cleaners,own-child,white,male,0,0,2,CAN,canada
9391,108457269.0,3866.0,2,private,319962.0,hs-grad,9.0,divorced,sales,other-relative,white,female,0,0,2,USA,united-states
5775,961558690.0,1851.0,2,private,149347.0,some-college,10.0,married-civ-spouse,craft-repair,husband,,male,0,0,2,USA,united-states
8351,846418281.0,3202.0,2,private,116632.0,bachelors,13.0,married-civ-spouse,exec-managerial,husband,white,male,0,0,1,USA,united-states
27186,249616179.0,9951.0,2,private,91039.0,bachelors,13.0,married-civ-spouse,sales,husband,white,male,2,0,3,USA,united-states
20228,982636269.0,4387.0,2,local-gov,183009.0,hs-grad,9.0,married-civ-spouse,transport-moving,husband,black,male,0,0,2,USA,united-states
16435,170003991.0,9328.0,0,private,122999.0,some-college,10.0,never-married,tech-support,other-relative,white,male,0,0,2,USA,united-states
19453,358142224.0,1035.0,1,private,154604.0,hs-grad,9.0,divorced,sales,unmarried,white,female,0,0,2,USA,united-states
2136,844082255.0,5632.0,1,private,141350.0,bachelors,13.0,married-civ-spouse,exec-managerial,husband,white,male,0,0,2,USA,united-states
9043,606677764.0,2271.0,2,private,224466.0,some-college,10.0,divorced,craft-repair,unmarried,black,male,0,0,1,USA,united-states
16699,405899837.0,7948.0,3,private,301024.0,bachelors,13.0,separated,sales,not-in-family,white,male,0,0,2,USA,united-states
20297,918595910.0,4928.0,1,private,318647.0,11th,7.0,never-married,craft-repair,not-in-family,white,male,0,0,2,USA,united-states
7563,116759911.0,9525.0,0,,154235.0,some-college,10.0,married-civ-spouse,,wife,white,female,2,0,1,USA,united-states
7934,187646058.0,2420.0,0,private,25505.0,assoc-voc,11.0,never-married,adm-clerical,unmarried,black,female,0,0,1,USA,united-states
8248,893205774.0,141.0,3,private,379883.0,masters,14.0,married-civ-spouse,prof-specialty,husband,white,male,0,0,2,CUB,cuba
24069,122465575.0,9321.0,1,private,57512.0,hs-grad,9.0,never-married,transport-moving,not-in-family,white,male,0,0,2,USA,united-states
6562,776417297.0,4180.0,3,private,368355.0,bachelors,13.0,married-civ-spouse,exec-managerial,husband,white,male,0,0,2,USA,united-states
22600,485276323.0,2321.0,0,private,107277.0,11th,7.0,never-married,sales,own-child,white,female,0,0,0,USA,united-states
1921,389830735.0,2533.0,0,private,171156.0,some-college,10.0,never-married,sales,unmarried,white,female,0,0,1,USA,united-states
3589,121663405.0,7507.0,0,private,112974.0,11th,7.0,never-married,prof-specialty,other-relative,white,male,0,0,0,USA,united-states
25763,784105420.0,9048.0,4,self-emp-not-inc,102686.0,masters,14.0,married-civ-spouse,exec-managerial,husband,white,male,0,0,0,USA,united-states
17592,119503276.0,7312.0,0,private,120268.0,hs-grad,9.0,never-married,sales,own-child,white,male,0,2,2,USA,united-states
15273,944850942.0,657.0,2,state-gov,74305.0,masters,14.0,married-civ-spouse,prof-specialty,husband,white,male,0,0,1,USA,united-states
16141,228563305.0,1290.0,2,private,102147.0,assoc-voc,11.0,divorced,exec-managerial,not-in-family,white,male,0,0,2,USA,united-states
20719,427007885.0,1505.0,1,local-gov,311913.0,hs-grad,9.0,married-civ-spouse,adm-clerical,wife,white,female,0,0,2,USA,united-states
16278,903839663.0,801.0,0,federal-gov,198813.0,bachelors,13.0,never-married,adm-clerical,unmarried,black,female,0,1,2,USA,united-states
8470,865214657.0,4268.0,1,private,312667.0,some-college,10.0,married-civ-spouse,craft-repair,husband,white,male,0,0,2,USA,united-states
27691,809780200.0,4564.0,4,private,36209.0,10th,6.0,married-civ-spouse,handlers-cleaners,husband,white,male,0,0,1,USA,united-states
24055,701778729.0,5442.0,4,private,227972.0,masters,14.0,married-civ-spouse,prof-specialty,husband,white,male,4,0,3,DUE,germany
17097,313726416.0,5783.0,2,,107479.0,9th,5.0,never-married,,own-child,white,female,0,0,0,USA,united-states
3455,774402817.0,6160.0,1,private,158218.0,hs-grad,9.0,never-married,farming-fishing,unmarried,white,male,0,0,1,USA,united-states
1366,864604717.0,2166.0,4,private,179574.0,prof-school,15.0,married-civ-spouse,prof-specialty,husband,white,male,0,0,0,USA,united-states
2813,212638295.0,5323.0,3,state-gov,207120.0,assoc-voc,11.0,married-civ-spouse,exec-managerial,husband,white,male,0,,2,USA,united-states
26779,941645917.0,7289.0,2,private,361842.0,hs-grad,9.0,widowed,craft-repair,not-in-family,white,female,0,0,2,USA,united-states
20545,429805108.0,3617.0,4,self-emp-not-inc,37170.0,hs-grad,9.0,married-civ-spouse,adm-clerical,husband,white,male,0,0,2,USA,united-states
15060,717212002.0,8315.0,4,federal-gov,229062.0,some-college,10.0,married-civ-spouse,adm-clerical,husband,white,male,0,2,2,USA,united-states
4645,410220529.0,8210.0,1,private,209384.0,some-college,10.0,married-civ-spouse,handlers-cleaners,husband,white,male,0,0,2,USA,united-states
9427,169611563.0,7376.0,2,private,205153.0,assoc-voc,11.0,married-civ-spouse,exec-managerial,husband,white,male,0,0,2,USA,united-states
27501,419535738.0,9821.0,0,private,241552.0,11th,7.0,never-married,other-service,own-child,white,female,0,2,0,USA,united-states
18014,788265916.0,8602.0,0,local-gov,336320.0,bachelors,13.0,divorced,protective-serv,not-in-family,white,female,0,0,2,USA,united-states
11490,536150912.0,1940.0,1,,121523.0,11th,7.0,married-civ-spouse,transport-moving,husband,white,male,0,0,3,USA,united-states
22106,635008102.0,4117.0,0,,201418.0,some-college,10.0,never-married,,own-child,white,male,0,0,1,USA,united-states
23734,356212575.0,1870.0,4,,100881.0,assoc-acdm,12.0,married-civ-spouse,,wife,white,female,0,0,0,USA,united-states
12079,541167675.0,4272.0,0,private,246207.0,bachelors,13.0,never-married,machine-op-inspct,own-child,black,female,0,0,2,USA,united-states
16782,755257547.0,220.0,4,local-gov,407669.0,7th-8th,4.0,widowed,other-service,not-in-family,black,female,0,0,1,USA,united-states
24659,753109222.0,5715.0,1,private,180284.0,10th,6.0,married-civ-spouse,craft-repair,husband,white,male,0,0,2,USA,united-states
428,270162916.0,7932.0,1,private,114158.0,bachelors,13.0,never-married,exec-managerial,own-child,white,female,1,0,0,USA,united-states
14181,988853514.0,9334.0,2,federal-gov,76008.0,bachelors,13.0,married-civ-spouse,exec-managerial,husband,white,male,0,0,3,USA,united-states
3473,408612196.0,5692.0,4,private,361494.0,hs-grad,9.0,married-civ-spouse,sales,husband,white,male,0,0,2,USA,united-states
16317,147335269.0,4231.0,4,private,220187.0,some-college,10.0,married-civ-spouse,tech-support,husband,white,male,0,0,2,USA,united-states
25561,605822678.0,722.0,1,state-gov,193565.0,masters,14.0,never-married,tech-support,not-in-family,white,male,0,0,2,USA,united-states
12939,324612758.0,6928.0,2,self-emp-not-inc,213416.0,5th-6th,3.0,married-civ-spouse,farming-fishing,husband,white,male,0,0,0,MEX,mexico
23636,457570281.0,6462.0,2,state-gov,159491.0,some-college,10.0,married-civ-spouse,exec-managerial,wife,white,female,0,0,2,USA,united-states
23974,709676445.0,6780.0,2,private,322799.0,hs-grad,9.0,separated,machine-op-inspct,own-child,black,male,0,0,2,USA,united-states
20461,700740032.0,4121.0,4,self-emp-inc,167537.0,some-college,10.0,married-civ-spouse,exec-managerial,husband,white,male,0,0,1,USA,united-states
20883,666886599.0,236.0,1,self-emp-not-inc,177858.0,bachelors,13.0,divorced,exec-managerial,not-in-family,white,male,0,2,2,USA,united-states
22501,895829217.0,2255.0,4,private,216765.0,,13.0,married-civ-spouse,prof-specialty,husband,white,male,0,0,2,,
15099,871151848.0,3009.0,1,private,193042.0,prof-school,15.0,married-civ-spouse,sales,husband,white,male,4,0,3,USA,united-states
19095,197663686.0,3669.0,2,private,174295.0,masters,14.0,married-civ-spouse,prof-specialty,husband,white,male,0,0,3,USA,united-states
2767,268211375.0,1975.0,3,private,145271.0,,13.0,married-civ-spouse,craft-repair,husband,asian-pac-islander,male,0,0,2,USA,united-states
11624,382660159.0,9889.0,3,private,105808.0,9th,5.0,widowed,transport-moving,unmarried,white,male,0,0,2,USA,united-states
22160,596196295.0,284.0,2,private,191227.0,bachelors,13.0,divorced,exec-managerial,not-in-family,white,female,4,0,3,USA,united-states
11642,937025687.0,7116.0,1,private,113708.0,12th,8.0,married-civ-spouse,craft-repair,husband,white,male,0,0,3,USA,united-states
3635,780275231.0,8828.0,3,private,118633.0,hs-grad,9.0,divorced,prof-specialty,not-in-family,white,female,0,0,4,USA,united-states
24296,515364034.0,3602.0,2,state-gov,345969.0,bachelors,13.0,married-civ-spouse,exec-managerial,husband,white,male,0,0,3,USA,united-states
3753,508108154.0,6651.0,2,private,433170.0,some-college,10.0,married-civ-spouse,craft-repair,husband,white,male,0,0,3,USA,united-states
12304,966764908.0,1357.0,4,private,118798.0,hs-grad,9.0,married-civ-spouse,craft-repair,husband,white,male,4,0,2,USA,united-states
6708,642399097.0,2466.0,2,state-gov,254817.0,some-college,10.0,never-married,other-service,not-in-family,white,female,0,0,2,USA,united-states
22782,248192246.0,4523.0,3,private,211668.0,hs-grad,9.0,married-civ-spouse,machine-op-inspct,wife,black,female,0,0,2,USA,united-states
18686,101802487.0,6190.0,2,private,199590.0,5th-6th,3.0,married-civ-spouse,machine-op-inspct,husband,white,male,0,0,2,,
13912,414857753.0,2040.0,0,self-emp-not-inc,208503.0,some-college,10.0,divorced,adm-clerical,own-child,white,male,0,0,2,USA,united-states
27213,887780815.0,8471.0,0,,178960.0,11th,7.0,never-married,,unmarried,white,female,0,0,2,USA,united-states
8972,220698695.0,1681.0,2,private,185068.0,bachelors,13.0,never-married,other-service,not-in-family,white,male,0,0,0,PRI,puerto-rico
27742,510680657.0,2339.0,1,private,253856.0,bachelors,13.0,married-civ-spouse,transport-moving,husband,white,male,0,0,0,USA,united-states
2760,235664964.0,4558.0,3,local-gov,141875.0,hs-grad,9.0,married-civ-spouse,transport-moving,husband,white,male,0,0,2,USA,united-states
9995,403629159.0,6240.0,1,private,159268.0,hs-grad,9.0,married-civ-spouse,machine-op-inspct,husband,white,male,0,0,2,USA,united-states
23594,117243535.0,4746.0,0,private,393712.0,hs-grad,9.0,never-married,adm-clerical,own-child,white,female,0,0,0,USA,united-states
5282,747606837.0,3018.0,1,private,140790.0,hs-grad,9.0,married-civ-spouse,sales,husband,white,male,0,0,2,USA,united-states
19571,967328557.0,9333.0,0,private,329530.0,9th,5.0,married-civ-spouse,sales,husband,white,male,0,0,2,MEX,mexico
17284,508966083.0,2486.0,0,private,109952.0,10th,6.0,married-civ-spouse,machine-op-inspct,husband,white,male,0,0,3,USA,united-states
7576,295567651.0,7540.0,2,private,114605.0,assoc-voc,11.0,married-civ-spouse,adm-clerical,husband,white,male,0,0,2,USA,united-states
11726,803457487.0,6156.0,3,private,31411.0,11th,7.0,married-civ-spouse,other-service,wife,white,female,0,0,2,,
10146,682334933.0,8151.0,3,private,259323.0,bachelors,13.0,married-civ-spouse,exec-managerial,husband,white,male,0,0,3,USA,united-states
5673,906412980.0,6711.0,2,self-emp-inc,64875.0,assoc-voc,11.0,divorced,farming-fishing,not-in-family,white,male,0,0,3,USA,united-states
5925,968027447.0,1841.0,2,private,373469.0,hs-grad,9.0,married-civ-spouse,craft-repair,husband,white,male,0,0,2,USA,united-states
26880,380527770.0,9094.0,3,private,100109.0,bachelors,13.0,divorced,exec-managerial,unmarried,white,male,0,0,2,USA,united-states
10581,976931791.0,615.0,2,private,353263.0,bachelors,13.0,never-married,prof-specialty,not-in-family,white,female,0,0,2,USA,united-states
3752,897450361.0,7012.0,4,private,35723.0,bachelors,13.0,married-civ-spouse,farming-fishing,husband,white,male,4,0,2,USA,united-states
21252,612471819.0,9071.0,2,private,259463.0,assoc-voc,11.0,married-civ-spouse,prof-specialty,husband,white,male,0,0,2,USA,united-states
19009,679511025.0,1182.0,1,,166545.0,some-college,10.0,married-civ-spouse,,wife,white,female,3,0,0,USA,united-states
7760,573251086.0,7794.0,0,,144685.0,some-college,10.0,never-married,,own-child,asian-pac-islander,female,0,2,2,TWN,taiwan
6939,271312913.0,1122.0,3,local-gov,104996.0,hs-grad,9.0,married-civ-spouse,craft-repair,husband,white,male,0,0,0,USA,united-states
20121,701941760.0,2906.0,2,private,157403.0,some-college,10.0,never-married,craft-repair,unmarried,white,male,0,0,2,USA,united-states
8285,149278395.0,4916.0,3,private,128796.0,hs-grad,9.0,married-civ-spouse,craft-repair,husband,white,male,0,0,2,USA,united-states
18905,210149034.0,6983.0,4,self-emp-not-inc,525878.0,hs-grad,9.0,married-civ-spouse,exec-managerial,husband,black,male,0,0,2,USA,united-states
1427,796786663.0,1506.0,0,,152140.0,hs-grad,9.0,married-civ-spouse,,wife,white,female,0,0,2,USA,united-states
7755,578471754.0,7071.0,1,,672412.0,11th,7.0,separated,,not-in-family,black,male,0,0,2,USA,united-states
19505,556578890.0,4202.0,4,self-emp-not-inc,200316.0,7th-8th,4.0,married-civ-spouse,craft-repair,husband,white,male,0,0,3,USA,united-states
10368,183457883.0,1903.0,3,private,188386.0,doctorate,16.0,married-civ-spouse,exec-managerial,husband,white,male,4,0,3,USA,united-states
11813,364049393.0,7392.0,3,private,167770.0,hs-grad,9.0,married-civ-spouse,exec-managerial,husband,white,male,0,3,3,USA,united-states
26169,480623165.0,457.0,0,private,259301.0,some-college,10.0,never-married,adm-clerical,own-child,white,female,0,0,1,USA,united-states
17578,893706995.0,602.0,2,private,268183.0,prof-school,15.0,married-civ-spouse,prof-specialty,husband,white,male,0,0,2,USA,united-states
16784,216682844.0,6321.0,4,private,168416.0,hs-grad,9.0,married-spouse-absent,priv-house-serv,not-in-family,white,female,0,0,2,POL,poland
17240,804034264.0,8250.0,2,private,128516.0,hs-grad,9.0,married-civ-spouse,adm-clerical,wife,white,female,0,0,2,USA,united-states
26189,993236589.0,1536.0,3,private,58683.0,bachelors,13.0,married-civ-spouse,exec-managerial,husband,white,male,4,0,3,USA,united-states
12517,888420684.0,4335.0,1,private,220943.0,hs-grad,9.0,divorced,other-service,unmarried,black,female,0,1,2,USA,united-states
9659,215352629.0,5498.0,3,self-emp-inc,40666.0,hs-grad,9.0,married-civ-spouse,farming-fishing,husband,white,male,4,0,2,USA,united-states
9263,440649000.0,6519.0,4,self-emp-not-inc,59583.0,7th-8th,4.0,married-civ-spouse,farming-fishing,husband,white,male,0,0,1,USA,united-states
11809,318738608.0,5468.0,4,local-gov,190660.0,hs-grad,9.0,divorced,craft-repair,not-in-family,white,male,0,0,2,USA,united-states
22094,866128441.0,6252.0,4,private,127264.0,some-college,10.0,married-civ-spouse,craft-repair,husband,white,male,0,0,1,USA,united-states
17066,559989643.0,5259.0,4,private,207385.0,some-college,10.0,married-civ-spouse,sales,husband,white,male,0,0,1,USA,united-states
19357,365614764.0,4769.0,2,local-gov,221581.0,hs-grad,9.0,divorced,adm-clerical,not-in-family,white,female,0,0,2,USA,united-states
19003,227207805.0,5948.0,2,private,129764.0,some-college,10.0,divorced,sales,unmarried,white,male,1,0,3,USA,united-states
3580,505854688.0,9044.0,4,private,225612.0,bachelors,13.0,widowed,sales,not-in-family,white,male,0,0,1,USA,united-states
1598,939110905.0,216.0,3,self-emp-not-inc,225772.0,doctorate,16.0,divorced,prof-specialty,not-in-family,white,female,0,0,3,USA,united-states
